Index,Time,Open,High,Low,Close,Volume,Action,Cmt,Starting Balance,Finishing Balance,Profit,Qty,SL,TP
143,2021-09-04 06:30,3912.05,3942.79,3947.52,3908.42,39985.729999999996,Entry Long,,10000.0,10000.0,0.0,5.45,3887.7853584759587,4042.4859127623245
166,2021-09-04 17:30,3909.12,3887.7853584759587,3917.29,3887.7853584759587,36465.47,Exit: Lose Stop Loss,Lose,10000.0,9700.224703693975,-299.77529630602476,0
510,2021-09-11 22:00,3326.97,3315.75,3328.0,3303.96,25388.367000000006,Entry Short,,9700.224703693975,9700.224703693975,0.0,5.52,3368.4473465333604,3220.2360594082843
544,2021-09-12 14:30,3321.79,3368.4473465333604,3368.4473465333604,3315.38,56258.712,Exit: Lose Stop Loss,Lose,9700.224703693975,9409.335350829826,-290.88935286414926,0
763,2021-09-17 04:30,3539.77,3560.66,3563.39,3533.1,24022.560000000005,Entry Long,,9409.335350829826,9409.335350829826,0.0,4.61,3499.3626553269387,3671.7614372199228
788,2021-09-17 16:30,3508.13,3499.3626553269387,3508.85,3499.3626553269387,12209.671,Exit: Lose Stop Loss,Lose,9409.335350829826,9126.754591887015,-282.58075894281137,0
1025,2021-09-22 15:30,2931.37,2926.01,2935.87,2920.0,29656.820000000003,Entry Short,,9126.754591887015,9126.754591887015,0.0,3.87,2996.6986572513015,2797.8868087320166
1039,2021-09-22 22:00,2968.9,2996.6986572513015,2996.6986572513015,2959.17,46079.644,Exit: Lose Stop Loss,Lose,9126.754591887015,8853.189488324479,-273.565103562536,0
1043,2021-09-23 00:30,3007.05,3016.17,3036.47,3006.62,52182.357999999986,Entry Short,,8853.189488324479,8853.189488324479,0.0,4.24,3078.7920842420917,2902.6674723112087
1044,2021-09-23 00:30,3016.17,3078.7920842420917,3078.7920842420917,3005.4,47071.702000000005,Exit: Lose Stop Loss,Lose,8853.189488324479,8587.67185113801,-265.5176371864691,0
1045,2021-09-23 01:30,3075.06,3012.74,3077.0,3003.02,156548.762,Entry Short,,8587.67185113801,8587.67185113801,0.0,3.61,3084.0495318209882,2883.491473574458
1056,2021-09-23 06:30,3076.62,3084.0495318209882,3084.0495318209882,3064.01,10346.846,Exit: Lose Stop Loss,Lose,8587.67185113801,8330.244441264242,-257.42740987376783,0
1149,2021-09-25 05:30,2943.47,2955.46,2966.88,2941.0,23191.19,Entry Short,,8330.244441264242,8330.244441264242,0.0,3.9,3019.6141950793685,2839.1805214186447
1169,2021-09-25 15:00,2855.7,2839.1805214186447,2855.87,2839.1805214186447,24109.560999999998,Exit: Win Take Profit,Win,8330.244441264242,8783.734407731527,453.48996646728483,0
1355,2021-09-29 12:30,2897.65,2908.61,2909.98,2892.02,20542.808,Entry Short,,8783.734407731527,8783.734407731527,0.0,5.37,2957.66009832988,2819.7066967770934
1379,2021-09-30 00:00,2845.63,2819.7066967770934,2846.29,2819.7066967770934,33408.064999999995,Exit: Win Take Profit,Win,8783.734407731527,9261.145146038536,477.4107383070095,0
1821,2021-10-09 05:30,3580.8,3577.04,3594.7,3573.71,18037.994,Entry Long,,9261.145146038536,9261.145146038536,0.0,6.0,3530.755169641402,3660.9312550249583
1874,2021-10-10 07:30,3569.1,3530.755169641402,3571.91,3530.755169641402,73140.7,Exit: Lose Stop Loss,Lose,9261.145146038536,8983.436163886949,-277.7089821515874,0
3054,2021-11-03 22:00,4514.26,4532.22,4536.65,4498.48,30133.874000000003,Entry Long,,8983.436163886949,8983.436163886949,0.0,4.7,4474.896401009005,4636.119023171179
3061,2021-11-04 01:00,4578.9,4636.119023171179,4636.119023171179,4577.76,42757.457,Exit: Win Take Profit,Win,8983.436163886949,9471.761572791489,488.3254089045404,0
3812,2021-11-19 17:00,4154.95,4143.96,4161.4,4128.02,24482.631,Entry Short,,9471.761572791489,9471.761572791489,0.0,4.41,4208.398741703127,4027.1647806630826
3819,2021-11-19 20:00,4178.89,4208.398741703127,4208.398741703127,4170.48,40940.33900000001,Exit: Lose Stop Loss,Lose,9471.761572791489,9187.5867218807,-284.17485091078925,0
