Index,Time,Open,High,Low,Close,Volume,Action,Cmt,Starting Balance,Finishing Balance,Profit,Qty,SL,TP
188,2021-08-09 03:00,2988.36,2992.52,3030.0,2965.92,203167.26899999997,Entry Long,,10000.0,10000.0,0.0,3.44,2905.2287581137666,3150.735375918798
193,2021-08-09 07:00,2938.26,2905.2287581137666,2940.22,2905.2287581137666,87737.12299999999,Exit: Lose Stop Loss,Lose,10000.0,9699.718127911357,-300.28187208864256,0
196,2021-08-09 11:00,2949.89,2957.82,2964.07,2928.02,106489.353,Entry Long,,9699.718127911357,9699.718127911357,0.0,3.47,2873.924101454654,3109.88131611344
202,2021-08-09 16:00,3040.55,3109.88131611344,3109.88131611344,3040.54,320565.70200000005,Exit: Win Take Profit,Win,9699.718127911357,10227.370894824993,527.6527669136358,0
282,2021-08-13 01:00,3018.21,3057.32,3066.7,3016.36,126928.277,Entry Long,,10227.370894824993,10227.370894824993,0.0,4.13,2983.034198652983,3191.9630149414693
295,2021-08-13 13:00,3187.38,3191.9630149414693,3191.9630149414693,3186.85,23776.082,Exit: Win Take Profit,Win,10227.370894824993,10783.446546533261,556.0756517082682,0
347,2021-08-15 18:00,3156.2,3160.76,3166.33,3137.49,85945.22200000001,Entry Long,,10783.446546533261,10783.446546533261,0.0,5.49,3101.8018643943155,3267.621620785304
356,2021-08-16 02:00,3208.13,3267.621620785304,3267.621620785304,3202.0,147340.66600000003,Exit: Win Take Profit,Win,10783.446546533261,11370.116844644579,586.6702981113176,0
382,2021-08-17 05:00,3174.49,3184.79,3201.84,3165.54,78979.63200000001,Entry Long,,11370.116844644579,11370.116844644579,0.0,5.42,3121.8408209544755,3298.8853870200132
384,2021-08-17 06:00,3146.83,3121.8408209544755,3163.42,3121.8408209544755,87920.102,Exit: Lose Stop Loss,Lose,11370.116844644579,11028.932294217837,-341.18455042674213,0
385,2021-08-17 08:00,3135.12,3174.86,3179.0,3130.93,122380.224,Entry Long,,11028.932294217837,11028.932294217837,0.0,5.07,3109.632407302107,3293.0850117649316
396,2021-08-17 18:00,3258.0,3293.0850117649316,3293.0850117649316,3257.51,123900.74700000002,Exit: Win Take Profit,Win,11028.932294217837,11628.33310386604,599.400809648203,0
837,2021-09-05 04:00,3882.93,3894.81,3906.7,3882.93,37068.647000000004,Entry Long,,11628.33310386604,11628.33310386604,0.0,5.85,3835.193260065849,4002.865341130649
896,2021-09-07 14:00,3887.21,3835.193260065849,3887.49,3835.193260065849,168808.407,Exit: Lose Stop Loss,Lose,11628.33310386604,11279.575175251255,-348.75792861478476,0
1021,2021-09-12 20:00,3435.5,3426.02,3450.0,3407.47,75615.36799999999,Entry Short,,11279.575175251255,11279.575175251255,0.0,4.86,3495.6115808610357,3299.885259689373
1034,2021-09-13 08:00,3329.39,3299.885259689373,3346.6,3299.885259689373,55359.59800000001,Exit: Win Take Profit,Win,11279.575175251255,11892.590013160901,613.0148379096463,0
1267,2021-09-23 02:00,3012.74,3022.93,3042.31,2990.0,99054.758,Entry Short,,11892.590013160901,11892.590013160901,0.0,3.44,3126.55848023936,2835.103379566159
1276,2021-09-23 10:00,3117.67,3126.55848023936,3126.55848023936,3100.01,53346.257,Exit: Lose Stop Loss,Lose,11892.590013160901,11536.108041137502,-356.48197202339907,0
1684,2021-10-10 11:00,3532.41,3572.43,3580.0,3506.52,92286.50500000002,Entry Long,,11536.108041137502,11536.108041137502,0.0,5.99,3514.664379242192,3677.130187623527
1697,2021-10-10 23:00,3548.12,3514.664379242192,3548.81,3514.664379242192,24596.566,Exit: Lose Stop Loss,Lose,11536.108041137502,11190.091972798233,-346.0160683392696,0
1987,2021-10-23 02:00,3961.95,3986.7,3987.97,3942.65,56214.223,Entry Long,,11190.091972798233,11190.091972798233,0.0,3.49,3890.6331294626984,4160.821202848858
2015,2021-10-24 05:00,4120.12,4160.821202848858,4160.821202848858,4114.73,46216.607,Exit: Win Take Profit,Win,11190.091972798233,11797.774970740747,607.6829979425147,0
2177,2021-10-31 00:00,4287.88,4304.89,4328.29,4276.01,39804.837999999996,Entry Long,,11797.774970740747,11797.774970740747,0.0,4.8,4231.192097745237,4438.467447836759
2194,2021-10-31 16:00,4262.44,4231.192097745237,4262.52,4231.192097745237,21050.633,Exit: Lose Stop Loss,Lose,11797.774970740747,11444.025039917886,-353.74993082286164,0
2292,2021-11-04 19:00,4513.14,4540.96,4543.7,4505.06,33083.706,Entry Long,,11444.025039917886,11444.025039917886,0.0,4.52,4464.968846695895,4678.69396536369
2295,2021-11-04 21:00,4533.7,4464.968846695895,4539.17,4464.968846695895,74618.86200000001,Exit: Lose Stop Loss,Lose,11444.025039917886,11100.54502698333,-343.4800129345549,0
2299,2021-11-05 02:00,4446.52,4492.73,4492.86,4444.61,35467.174,Entry Long,,11100.54502698333,11100.54502698333,0.0,4.12,4411.892440125239,4639.248077273003
2338,2021-11-06 16:00,4465.01,4411.892440125239,4473.0,4411.892440125239,57881.33099999999,Exit: Lose Stop Loss,Lose,11100.54502698333,10767.494280299317,-333.0507466840136,0
2430,2021-11-10 13:00,4703.17,4742.92,4745.49,4699.61,30944.275999999998,Entry Long,,10767.494280299317,10767.494280299317,0.0,4.89,4676.8573452671835,4862.658561703231
2438,2021-11-10 20:00,4796.16,4862.658561703231,4862.658561703231,4793.37,72893.937,Exit: Win Take Profit,Win,10767.494280299317,11353.015847028115,585.5215667287976,0
2619,2021-11-18 10:00,4335.7,4279.29,4337.76,4277.17,56875.507999999994,Entry Short,,11353.015847028115,11353.015847028115,0.0,3.59,4374.092864076922,4107.45980886058
2631,2021-11-18 21:00,4141.53,4107.45980886058,4159.31,4107.45980886058,33694.008,Exit: Win Take Profit,Win,11353.015847028115,11969.886233218633,616.8703861905178,0
2660,2021-11-20 03:00,4289.5,4267.39,4309.04,4262.74,55355.615999999995,Entry Short,,11969.886233218633,11969.886233218633,0.0,4.43,4348.372676826803,4120.608898251419
