Index,Time,Open,High,Low,Close,Volume,Action,Cmt,Starting Balance,Finishing Balance,Profit,Qty,SL,TP
654,2022-02-14 22:00,2938.91,2933.07,2947.72,2928.08,10837.795899999997,Entry Short,,500.0,500.0,0.0,0,2968.2223849797697,2865.108722372446
662,2022-02-15 01:30,2907.77,2865.108722372446,2911.77,2865.108722372446,18491.191199999997,Exit: Win Take Profit,Win,500.0,529.2233493798482,29.223349379848173,0
