Index,Time,Cmt,wt1,wt2,rsiMFI
330,2022-02-15 01:00,ShortCond,52.91055227061534,58.899135498315445,0.5327621485628486
539,2022-02-23 18:00,ShortCond,81.75796015412402,83.05395010080535,7.532859313124272
